//0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		102.00	0	1.4840	0	34.4670	0	27.584	0	180.5	0	52.2	0	38.60	0	0.26	0	0.000151	0	2.49	0	7.7997	0	7.4844	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		100.00	0	1.4330	0	34.4530	0	27.576	0	182.2	0	52.6	0		8	0.33	0	0.000154	0	2.45	0	7.8016	0	7.4855	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		98.00	0	1.3540	0	34.4380	0	27.570	0	184.6	0	53.2	0		8	0.30	0	0.000154	0	2.41	0	7.8041	0	7.4870	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		96.00	0	1.2110	0	34.4190	0	27.564	0	188.0	0	54.0	0	38.40	0	0.36	0	0.000212	0	2.39	0	7.8107	0	7.4910	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		94.00	0	1.1270	0	34.4050	0	27.559	0	191.6	0	54.9	0		8	0.39	0	0.000173	0	2.39	0	7.8171	0	7.4955	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		92.00	0	1.0550	0	34.3930	0	27.554	0	195.3	0	55.9	0	38.10	0	0.45	0	0.000182	0	2.37	0	7.8208	0	7.4979	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		90.00	0	0.9380	0	34.3760	0	27.548	0	199.6	0	56.9	0		8	0.27	0	0.000163	0	2.36	0	7.8259	0	7.5010	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		88.00	0	0.8100	0	34.3520	0	27.537	0	204.1	0	58.0	0		8	0.35	0	0.000199	0	2.31	0	7.8338	0	7.5064	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		86.00	0	0.6790	0	34.3300	0	27.527	0	209.3	0	59.3	0	37.40	0	0.40	0	0.000185	0	2.30	0	7.8388	0	7.5095	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		84.00	0	0.5610	0	34.3130	0	27.520	0	215.0	0	60.7	0		8	0.31	0	0.000213	0	2.29	0	7.8472	0	7.5152	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		82.00	0	0.4790	0	34.2980	0	27.513	0	219.7	0	61.9	0		8	0.38	0	0.000204	0	2.28	0	7.8515	0	7.5180	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		80.00	0	0.3140	0	34.2750	0	27.504	0	225.1	0	63.1	0	37.00	0	0.33	0	0.000240	0	2.24	0	7.8597	0	7.5236	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		78.00	0	0.1960	0	34.2540	0	27.494	0	230.9	0	64.5	0		8	0.51	0	0.000206	0	2.22	0	7.8690	0	7.5300	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		76.00	0	0.1250	0	34.2340	0	27.481	0	236.7	0	66.0	0	36.30	0	0.93	0	0.000299	0	2.20	0	7.8734	0	7.5330	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		74.00	0	-0.0110	0	34.2090	0	27.468	0	243.1	0	67.6	0		8	0.71	0	0.000295	0	2.17	0	7.8827	0	7.5398	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		72.00	0	-0.1750	0	34.1730	0	27.447	0	250.2	0	69.2	0	35.60	0	0.56	0	0.000222	0	2.16	0	7.8908	0	7.5452	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		70.00	0	-0.4430	0	34.1010	0	27.402	0	263.4	0	72.3	0		8	1.26	0	0.000363	0	2.07	0	7.9096	0	7.5589	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		68.00	0	-0.5170	0	34.0400	0	27.356	0	278.8	0	76.4	0		8	1.54	0	0.000324	0	2.06	0	7.9316	0	7.5772	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		66.00	0	-0.4710	0	33.9950	0	27.317	0	292.3	0	80.1	0	33.70	0	1.47	0	0.000402	0	2.01	0	7.9464	0	7.5911	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		64.00	0	-0.3540	0	33.9720	0	27.293	0	301.6	0	82.9	0		8	1.87	0	0.000462	0	2.00	0	7.9521	0	7.5974	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		62.00	0	0.2860	0	33.8720	0	27.181	0	309.4	0	86.5	0	31.20	0	3.09	0	0.000671	0	1.90	0	7.9691	0	7.6202	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		60.10	0	0.7290	0	33.8240	0	27.117	0	320.3	0	90.5	0		8	3.65	0	0.000862	0	1.85	0	7.9858	0	7.6420	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		58.00	0	0.9490	0	33.7970	0	27.081	0	328.2	0	93.2	0		8	4.24	0	0.000904	0	1.84	0	7.9981	0	7.6564	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		55.90	0	1.2210	0	33.7540	0	27.029	0	334.4	0	95.6	0	28.90	0	5.63	0	0.001216	0	1.82	0	8.0151	0	7.6758	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		53.90	0	1.2510	0	33.7530	0	27.026	0	339.3	0	97.1	0		8	5.02	0	0.001124	0	1.80	0	8.0220	0	7.6829	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		52.00	0	1.2600	0	33.7520	0	27.025	0	341.7	0	97.8	0	27.80	0	4.80	0	0.000860	0	1.81	0	8.0245	0	7.6854	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		50.00	0	1.2670	0	33.7510	0	27.024	0	343.2	0	98.3	0		8	4.88	0	0.000923	0	1.80	0	8.0257	0	7.6866	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		48.00	0	1.2690	0	33.7510	0	27.024	0	344.1	0	98.5	0		8	5.28	0	0.001192	0	1.81	0	8.0270	0	7.6878	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		46.00	0	1.2680	0	33.7510	0	27.024	0	344.5	0	98.7	0	27.60	0	5.40	0	0.001240	0	1.81	0	8.0274	0	7.6881	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		43.90	0	1.2680	0	33.7510	0	27.024	0	344.8	0	98.7	0		8	5.81	0	0.001093	0	1.80	0	8.0282	0	7.6887	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		42.00	0	1.2680	0	33.7510	0	27.024	0	344.9	0	98.8	0	27.70	0	6.02	0	0.001276	0	1.80	0	8.0280	0	7.6885	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		40.00	0	1.2670	0	33.7510	0	27.024	0	345.0	0	98.8	0		8	5.94	0	0.001209	0	1.81	0	8.0289	0	7.6893	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		38.00	0	1.2670	0	33.7510	0	27.024	0	345.0	0	98.8	0		8	7.09	0	0.001031	0	1.81	0	8.0285	0	7.6889	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		36.00	0	1.2670	0	33.7510	0	27.024	0	345.2	0	98.8	0	27.80	0	5.63	0	0.001457	0	1.81	0	8.0285	0	7.6888	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		34.00	0	1.2670	0	33.7510	0	27.024	0	345.1	0	98.8	0		8	5.38	0	0.001161	0	1.80	0	8.0283	0	7.6886	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		32.00	0	1.2660	0	33.7510	0	27.024	0	345.2	0	98.8	0	27.80	0	4.87	0	0.001022	0	1.81	0	8.0293	0	7.6894	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		30.00	0	1.2650	0	33.7520	0	27.025	0	345.1	0	98.8	0		8	5.34	0	0.000995	0	1.79	0	8.0287	0	7.6888	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		28.00	0	1.2660	0	33.7510	0	27.024	0	345.2	0	98.8	0		8	6.14	0	0.001111	0	1.80	0	8.0286	0	7.6886	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		26.00	0	1.2680	0	33.7510	0	27.024	0	345.2	0	98.8	0	27.70	0	4.88	0	0.001098	0	1.81	0	8.0294	0	7.6893	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		24.00	0	1.2680	0	33.7500	0	27.023	0	345.3	0	98.9	0		8	5.90	0	0.001216	0	1.81	0	8.0296	0	7.6894	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		22.00	0	1.2690	0	33.7500	0	27.023	0	345.3	0	98.9	0	27.60	0	5.36	0	0.001262	0	1.78	0	8.0294	0	7.6892	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		20.00	0	1.2710	0	33.7500	0	27.023	0	345.3	0	98.9	0		8	4.89	0	0.001068	0	1.80	0	8.0304	0	7.6901	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		18.00	0	1.2700	0	33.7500	0	27.023	0	345.4	0	98.9	0		8	5.12	0	0.001135	0	1.79	0	8.0304	0	7.6900	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		16.10	0	1.2700	0	33.7500	0	27.023	0	345.3	0	98.9	0	27.60	0	4.56	0	0.000956	0	1.80	0	8.0306	0	7.6901	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		14.00	0	1.2700	0	33.7500	0	27.023	0	345.4	0	98.9	0		8	5.13	0	0.001000	0	1.83	0	8.0301	0	7.6896	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		12.00	0	1.2690	0	33.7500	0	27.023	0	345.6	0	98.9	0		8	4.87	0	0.001052	0	1.78	0	8.0311	0	7.6904	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		9.90	0	1.2700	0	33.7500	0	27.023	0	345.4	0	98.9	0	27.70	0	4.39	0	0.001203	0	1.80	0	8.0308	0	7.6901	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		8.00	0	1.2700	0	33.7500	0	27.023	0	345.5	0	98.9	0	27.60	0	4.54	0	0.000956	0	1.80	0	8.0311	0	7.6903	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		6.00	0	1.2710	0	33.7500	0	27.023	0	345.6	0	99.0	0		8	5.03	0	0.001001	0	1.78	0	8.0324	0	7.6915	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		4.00	0	1.2710	0	33.7500	0	27.023	0	345.6	0	99.0	0		8	3.87	0	0.001079	0	1.78	0	8.0326	0	7.6916	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497		2.80	0	1.2710	0	33.7500	0	27.023	0		8		8		8	4.21	0	0.001053	0	1.81	0	8.0326	0	7.6915	0
0564SoOcn	1	C	02/23/2016	12:39	82.466	-63.497																									
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		433.70	0	1.9710	0	34.6950	0	27.730	0	187.5	0	55.0	0		8	0.03	0	0.000121	0	2.75	0	7.8736	0	7.5696	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		432.10	0	1.9720	0	34.6950	0	27.730	0	182.5	0	53.6	0		8	0.04	0	0.000116	0	2.75	0	7.8743	0	7.5702	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		430.10	0	1.9720	0	34.6950	0	27.730	0	181.5	0	53.3	0		8	0.03	0	0.000108	0	2.74	0	7.8740	0	7.5698	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		428.00	0	1.9730	0	34.6940	0	27.729	0	181.1	0	53.1	0		8	0.03	0	0.000109	0	2.74	0	7.8739	0	7.5697	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		426.00	0	1.9740	0	34.6940	0	27.729	0	180.8	0	53.1	0		8	0.03	0	0.000114	0	2.74	0	7.8738	0	7.5695	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		424.00	0	1.9750	0	34.6930	0	27.728	0	180.6	0	53.0	0		8	0.03	0	0.000109	0	2.75	0	7.8729	0	7.5687	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		422.00	0	1.9760	0	34.6930	0	27.728	0	180.4	0	52.9	0		8	0.03	0	0.000114	0	2.75	0	7.8724	0	7.5682	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		420.00	0	1.9760	0	34.6920	0	27.727	0	180.3	0	52.9	0		8	0.04	0	0.000107	0	2.72	0	7.8716	0	7.5673	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		418.00	0	1.9770	0	34.6910	0	27.726	0	180.1	0	52.9	0		8	0.03	0	0.000106	0	2.72	0	7.8705	0	7.5663	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		416.00	0	1.9770	0	34.6910	0	27.726	0	180.0	0	52.8	0		8	0.03	0	0.000116	0	2.73	0	7.8700	0	7.5658	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		414.00	0	1.9770	0	34.6900	0	27.725	0	179.8	0	52.8	0		8	0.04	0	0.000108	0	2.72	0	7.8696	0	7.5653	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		412.00	0	1.9780	0	34.6900	0	27.725	0	179.7	0	52.7	0		8	0.04	0	0.000108	0	2.72	0	7.8699	0	7.5656	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		410.00	0	1.9790	0	34.6890	0	27.724	0	179.6	0	52.7	0		8	0.04	0	0.000107	0	2.72	0	7.8685	0	7.5642	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		408.00	0	1.9810	0	34.6880	0	27.723	0	179.4	0	52.6	0		8	0.03	0	0.000107	0	2.72	0	7.8676	0	7.5633	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		406.00	0	1.9820	0	34.6870	0	27.722	0	179.2	0	52.6	0		8	0.04	0	0.000106	0	2.72	0	7.8678	0	7.5635	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		404.00	0	1.9830	0	34.6870	0	27.722	0	179.1	0	52.6	0		8	0.04	0	0.000108	0	2.73	0	7.8683	0	7.5639	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		402.00	0	1.9840	0	34.6870	0	27.722	0	179.0	0	52.5	0	35.50	0	0.04	0	0.000109	0	2.72	0	7.8676	0	7.5632	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		400.00	0	1.9850	0	34.6860	0	27.721	0	178.9	0	52.5	0		8	0.04	0	0.000110	0	2.74	0	7.8666	0	7.5622	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		398.00	0	1.9860	0	34.6860	0	27.721	0	178.8	0	52.5	0		8	0.04	0	0.000112	0	2.73	0	7.8668	0	7.5623	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		396.00	0	1.9850	0	34.6850	0	27.721	0	178.7	0	52.4	0		8	0.03	0	0.000109	0	2.73	0	7.8655	0	7.5611	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		394.00	0	1.9850	0	34.6840	0	27.720	0	178.5	0	52.4	0		8	0.04	0	0.000108	0	2.73	0	7.8654	0	7.5609	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		392.00	0	1.9860	0	34.6840	0	27.720	0	178.4	0	52.4	0		8	0.03	0	0.000109	0	2.72	0	7.8659	0	7.5613	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		390.00	0	1.9870	0	34.6830	0	27.719	0	178.3	0	52.3	0		8	0.03	0	0.000112	0	2.75	0	7.8646	0	7.5601	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		388.00	0	1.9870	0	34.6820	0	27.718	0	178.2	0	52.3	0		8	0.04	0	0.000108	0	2.72	0	7.8646	0	7.5601	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		386.00	0	1.9870	0	34.6820	0	27.718	0	178.0	0	52.2	0		8	0.04	0	0.000109	0	2.73	0	7.8645	0	7.5598	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		384.00	0	1.9880	0	34.6810	0	27.717	0	178.0	0	52.2	0		8	0.04	0	0.000114	0	2.72	0	7.8636	0	7.5590	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		382.00	0	1.9890	0	34.6810	0	27.717	0	177.9	0	52.2	0	35.70	0	0.03	0	0.000189	0	2.70	0	7.8627	0	7.5581	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		380.00	0	1.9890	0	34.6800	0	27.716	0	177.7	0	52.2	0		8	0.03	0	0.000109	0	2.71	0	7.8631	0	7.5584	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		378.00	0	1.9910	0	34.6800	0	27.716	0	177.6	0	52.1	0		8	0.04	0	0.000110	0	2.72	0	7.8625	0	7.5578	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		376.00	0	1.9920	0	34.6790	0	27.715	0	177.5	0	52.1	0		8	0.03	0	0.000115	0	2.72	0	7.8613	0	7.5567	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		374.00	0	1.9920	0	34.6780	0	27.714	0	177.4	0	52.1	0		8	0.04	0	0.000112	0	2.73	0	7.8618	0	7.5570	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		372.00	0	1.9920	0	34.6780	0	27.714	0	177.3	0	52.0	0		8	0.04	0	0.000110	0	2.71	0	7.8607	0	7.5560	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		370.00	0	1.9930	0	34.6770	0	27.714	0	177.1	0	52.0	0		8	0.04	0	0.000116	0	2.71	0	7.8610	0	7.5562	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		368.00	0	1.9940	0	34.6760	0	27.713	0	177.0	0	51.9	0		8	0.03	0	0.000112	0	2.72	0	7.8598	0	7.5550	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		366.00	0	1.9950	0	34.6760	0	27.713	0	176.9	0	51.9	0		8	0.03	0	0.000110	0	2.70	0	7.8598	0	7.5550	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		364.00	0	1.9950	0	34.6750	0	27.712	0	176.8	0	51.9	0		8	0.03	0	0.000113	0	2.73	0	7.8586	0	7.5539	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		362.00	0	1.9950	0	34.6750	0	27.712	0	176.6	0	51.8	0		8	0.03	0	0.000109	0	2.71	0	7.8589	0	7.5540	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		360.00	0	1.9940	0	34.6740	0	27.711	0	176.5	0	51.8	0	35.70	0	0.04	0	0.000111	0	2.74	0	7.8584	0	7.5535	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		358.00	0	1.9950	0	34.6730	0	27.710	0	176.4	0	51.8	0		8	0.04	0	0.000111	0	2.73	0	7.8584	0	7.5534	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		356.00	0	1.9960	0	34.6720	0	27.709	0	176.3	0	51.7	0		8	0.03	0	0.000118	0	2.72	0	7.8576	0	7.5527	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		354.00	0	1.9970	0	34.6710	0	27.708	0	176.1	0	51.7	0		8	0.04	0	0.000127	0	2.73	0	7.8575	0	7.5525	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		352.00	0	1.9990	0	34.6700	0	27.707	0	175.9	0	51.6	0	35.90	0	0.04	0	0.000112	0	2.73	0	7.8559	0	7.5510	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		350.00	0	2.0040	0	34.6690	0	27.706	0	175.7	0	51.6	0		8	0.04	0	0.000112	0	2.73	0	7.8558	0	7.5510	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		348.00	0	2.0030	0	34.6680	0	27.706	0	175.7	0	51.6	0		8	0.04	0	0.000122	0	2.73	0	7.8556	0	7.5507	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		346.00	0	2.0020	0	34.6680	0	27.706	0	175.5	0	51.5	0		8	0.04	0	0.000116	0	2.72	0	7.8547	0	7.5498	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		344.00	0	2.0030	0	34.6680	0	27.706	0	175.4	0	51.5	0		8	0.03	0	0.000111	0	2.74	0	7.8540	0	7.5491	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		342.00	0	2.0040	0	34.6670	0	27.705	0	175.3	0	51.5	0		8	0.03	0	0.000109	0	2.72	0	7.8546	0	7.5496	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		340.00	0	2.0050	0	34.6670	0	27.705	0	175.2	0	51.4	0	36.00	0	0.03	0	0.000120	0	2.73	0	7.8546	0	7.5496	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		338.00	0	2.0030	0	34.6660	0	27.704	0	175.1	0	51.4	0		8	0.04	0	0.000112	0	2.71	0	7.8537	0	7.5486	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		336.00	0	2.0030	0	34.6650	0	27.703	0	175.0	0	51.4	0		8	0.03	0	0.000114	0	2.75	0	7.8532	0	7.5481	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		334.00	0	2.0050	0	34.6640	0	27.702	0	174.9	0	51.3	0		8	0.03	0	0.000115	0	2.73	0	7.8530	0	7.5479	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		332.00	0	2.0070	0	34.6640	0	27.702	0	174.8	0	51.3	0	36.30	0	0.03	0	0.000112	0	2.72	0	7.8526	0	7.5475	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		330.00	0	2.0080	0	34.6630	0	27.701	0	174.7	0	51.3	0		8	0.03	0	0.000110	0	2.71	0	7.8523	0	7.5471	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		328.00	0	2.0070	0	34.6630	0	27.701	0	174.7	0	51.3	0		8	0.03	0	0.000113	0	2.71	0	7.8515	0	7.5463	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		326.00	0	2.0080	0	34.6620	0	27.700	0	174.5	0	51.2	0		8	0.03	0	0.000115	0	2.71	0	7.8514	0	7.5461	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		324.00	0	2.0070	0	34.6600	0	27.699	0	174.5	0	51.2	0		8	0.04	0	0.000114	0	2.72	0	7.8512	0	7.5459	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		322.00	0	2.0080	0	34.6600	0	27.699	0	174.4	0	51.2	0	36.40	0	0.04	0	0.000113	0	2.72	0	7.8507	0	7.5454	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		320.00	0	2.0040	0	34.6590	0	27.698	0	174.3	0	51.2	0		8	0.04	0	0.000113	0	2.75	0	7.8507	0	7.5453	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		318.00	0	2.0000	0	34.6570	0	27.697	0	174.2	0	51.1	0		8	0.04	0	0.000115	0	2.73	0	7.8489	0	7.5435	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		316.00	0	2.0010	0	34.6560	0	27.696	0	173.9	0	51.1	0		8	0.04	0	0.000113	0	2.73	0	7.8485	0	7.5431	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		314.00	0	2.0010	0	34.6560	0	27.696	0	173.8	0	51.0	0		8	0.04	0	0.000130	0	2.72	0	7.8477	0	7.5423	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		312.00	0	1.9980	0	34.6550	0	27.695	0	173.7	0	51.0	0	36.40	0	0.04	0	0.000123	0	2.71	0	7.8479	0	7.5424	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		310.00	0	1.9940	0	34.6540	0	27.695	0	173.6	0	50.9	0		8	0.04	0	0.000118	0	2.71	0	7.8467	0	7.5412	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		308.00	0	1.9940	0	34.6530	0	27.694	0	173.4	0	50.9	0		8	0.04	0	0.000116	0	2.72	0	7.8463	0	7.5408	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		306.00	0	1.9950	0	34.6530	0	27.694	0	173.3	0	50.9	0		8	0.04	0	0.000119	0	2.73	0	7.8457	0	7.5401	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		304.00	0	1.9950	0	34.6530	0	27.694	0	173.2	0	50.8	0		8	0.03	0	0.000116	0	2.72	0	7.8447	0	7.5391	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		302.00	0	1.9960	0	34.6520	0	27.693	0	173.1	0	50.8	0	36.50	0	0.04	0	0.000117	0	2.72	0	7.8452	0	7.5395	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		300.00	0	1.9970	0	34.6510	0	27.692	0	173.0	0	50.8	0		8	0.04	0	0.000116	0	2.71	0	7.8450	0	7.5394	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		298.00	0	1.9970	0	34.6500	0	27.692	0	172.9	0	50.8	0		8	0.04	0	0.000119	0	2.72	0	7.8446	0	7.5389	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		296.00	0	1.9990	0	34.6490	0	27.691	0	172.8	0	50.7	0		8	0.04	0	0.000121	0	2.73	0	7.8438	0	7.5381	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		294.00	0	1.9970	0	34.6480	0	27.690	0	172.7	0	50.7	0		8	0.03	0	0.000118	0	2.73	0	7.8437	0	7.5380	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		292.00	0	1.9910	0	34.6460	0	27.689	0	172.7	0	50.7	0	36.70	0	0.04	0	0.000121	0	2.70	0	7.8425	0	7.5367	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		290.00	0	1.9920	0	34.6460	0	27.689	0	172.5	0	50.6	0		8	0.04	0	0.000116	0	2.73	0	7.8417	0	7.5359	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		288.00	0	2.0010	0	34.6460	0	27.688	0	172.4	0	50.6	0		8	0.04	0	0.000116	0	2.72	0	7.8419	0	7.5361	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		286.00	0	2.0030	0	34.6440	0	27.686	0	172.3	0	50.6	0		8	0.04	0	0.000118	0	2.71	0	7.8420	0	7.5361	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		284.00	0	2.0030	0	34.6420	0	27.685	0	172.2	0	50.5	0		8	0.04	0	0.000121	0	2.72	0	7.8418	0	7.5359	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		282.00	0	2.0030	0	34.6410	0	27.684	0	172.0	0	50.5	0	36.90	0	0.04	0	0.000122	0	2.73	0	7.8412	0	7.5353	0
0564SoOcn	2	C	03/04/2016	08:14	82.631	-63.707		280.00	0	2.0010	0	34.6400	0	27.683	0	171.9	0	50.5	0		8	0.04	0	0.000117	0	2.72	0	7.8405	0	7.5346	0
