//1																					
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5426DRAKEPASS	143	C	12/4/2010	20:54	314.591	-44.375		21.71	0	11.7852	0	34.3612	0	26.071	0	273.7	0	99.3	0	10.73	0
5426DRAKEPASS	143	C	12/4/2010	20:54	314.591	-44.375		16.39	0	11.7896	0	34.364	0	26.073	0	274	0	99.5	0	11.25	0
5426DRAKEPASS	143	C	12/4/2010	20:54	314.591	-44.375		11.49	0	11.8017	0	34.3647	0	26.071	0	273.5	0	99.7	0	11.11	0
5426DRAKEPASS	143	C	12/4/2010	20:54	314.591	-44.375		7.68	0	11.8008	0	34.3651	0	26.072	0	273.4	0	99.8	0	11.23	0
5426DRAKEPASS	143	C	12/4/2010	20:54	314.591	-44.375															
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		998.17	0	2.6031	0	34.5041	0	27.489	0	158.5	0	47.1	0	40.42	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		951.52	0	2.6381	0	34.4689	0	27.457	0	161.6	0	48	0	40.13	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		901.12	0	2.6504	0	34.4511	0	27.441	0	166.1	0	49.3	0	39.97	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		851.44	0	2.6748	0	34.4217	0	27.414	0	170.1	0	50.7	0	39.86	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		801.63	0	2.7522	0	34.3966	0	27.386	0	176	0	52.4	0	39.76	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		751.53	0	2.8386	0	34.3817	0	27.366	0	186.3	0	55.3	0	39.44	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		701.6	0	2.895	0	34.3571	0	27.34	0	195.8	0	58	0	39.23	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		651.5	0	2.6938	0	34.2977	0	27.311	0	195.9	0	58.3	0	39.14	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		601.43	0	2.6246	0	34.253	0	27.282	0	209.1	0	62.1	0	37.65	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		551.61	0	2.7346	0	34.228	0	27.25	0	220.3	0	65.4	0	37.71	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		501.02	0	2.6481	0	34.1786	0	27.219	0	231.4	0	68.6	0	37	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		451.29	0	2.6257	0	34.1353	0	27.186	0	241.2	0	71.7	0	36.53	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		400.84	0	2.8412	0	34.1118	0	27.145	0	248.6	0	74.1	0	35.02	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		381.69	0	2.9349	0	34.1081	0	27.133	0	251.5	0	75.1	0	35.1	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		360.76	0	3.0139	0	34.0995	0	27.117	0	255.7	0	76.5	0	34.84	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		351.02	0	3.1071	0	34.0994	0	27.108	0	255.7	0	76.7	0	34.4	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		341.46	0	3.175	0	34.0917	0	27.094	0	254.9	0	76.7	0	34.41	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		331.04	0	3.2961	0	34.096	0	27.085	0	255.5	0	76.9	0	33.79	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		321.55	0	3.2916	0	34.0908	0	27.082	0	254.7	0	76.9	0	34.2	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		311.23	0	3.3785	0	34.0867	0	27.069	0	257.3	0	77.8	0	34.45	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		300.84	0	3.5197	0	34.0871	0	27.054	0	261.4	0	78.9	0	33.89	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		291.71	0	3.5796	0	34.0891	0	27.05	0	262.6	0	79.5	0	33.61	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		280.99	0	3.651	0	34.0847	0	27.038	0	262.7	0	79.7	0	32.91	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		271.19	0	3.6809	0	34.0826	0	27.033	0	263.1	0	79.9	0	33.27	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		261.1	0	3.7718	0	34.0783	0	27.02	0	265.5	0	80.8	0	33.21	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		250.95	0	3.8913	0	34.0825	0	27.01	0	266.3	0	81.3	0	32.78	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		241.19	0	4.1025	0	34.0809	0	26.985	0	264.8	0	81.4	0	32.76	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		231.68	0	4.1163	0	34.0669	0	26.972	0	270.5	0	83.1	0	31.69	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		221.59	0	4.1628	0	34.0517	0	26.954	0	272.4	0	84.2	0	31.13	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		211.5	0	4.3769	0	34.0665	0	26.942	0	273.5	0	84.8	0	30.52	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		201.09	0	4.4723	0	34.0566	0	26.923	0	271	0	84.8	0	29.29	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		190.53	0	4.8079	0	34.0829	0	26.905	0	271.2	0	85.4	0	28.56	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		180.94	0	5.1303	0	34.1122	0	26.89	0	272.3	0	86.2	0	28.12	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		171.53	0	5.2408	0	34.1169	0	26.88	0	263.2	0	84.3	0	27.66	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		161.17	0	5.1999	0	34.1021	0	26.873	0	263.8	0	84.5	0	27.05	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		150.92	0	5.4311	0	34.1111	0	26.852	0	263.7	0	85.2	0	26.37	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		140.63	0	5.8301	0	34.1551	0	26.837	0	263.6	0	86.1	0	25.53	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		131.51	0	6.8395	0	34.2638	0	26.792	0	261.3	0	86.7	0	22.94	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		120.65	0	7.6985	0	34.3786	0	26.764	0	262.7	0	87.4	0	21.87	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		111.02	0	8.0457	0	34.4168	0	26.745	0	262.8	0	87.9	0	20.6	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		101.3	0	8.6043	0	34.4708	0	26.705	0	261.3	0	88.4	0	17.57	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		95.98	0	8.8046	0	34.4959	0	26.694	0	259.6	0	88.5	0	17.49	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		91.48	0	8.862	0	34.5012	0	26.69	0	258.9	0	88.7	0	17.06	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		85.88	0	8.9304	0	34.5016	0	26.679	0	259.5	0	89.4	0	16.74	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		81.58	0	9.0373	0	34.4968	0	26.658	0	261.7	0	90.7	0	15.74	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		76.51	0	9.1184	0	34.4825	0	26.633	0	264.1	0	91.7	0	14.83	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		71.06	0	9.3538	0	34.4795	0	26.593	0	265.7	0	92.3	0	13.71	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		66.66	0	9.5225	0	34.4832	0	26.569	0	266.7	0	92.7	0	12.69	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		61.37	0	9.783	0	34.4717	0	26.516	0	264	0	93.7	0	12.57	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		56.47	0	11.0208	0	34.4316	0	26.269	0	265.3	0	95.7	0	10.62	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		51.23	0	11.1088	0	34.43	0	26.252	0	267.5	0	96.7	0	11.65	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		46.61	0	11.1945	0	34.4227	0	26.231	0	267.9	0	97.1	0	11.43	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		41.7	0	11.207	0	34.4222	0	26.228	0	268.5	0	97.3	0	11.4	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		36.37	0	11.2307	0	34.4208	0	26.223	0	268.9	0	97.5	0	11.13	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		31.16	0	11.2564	0	34.4197	0	26.217	0	269.2	0	97.5	0	10.12	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		26.11	0	11.2869	0	34.4177	0	26.21	0	269.2	0	97.6	0	11.5	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		21.31	0	11.312	0	34.4177	0	26.205	0	269.5	0	97.6	0	10.62	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		16.69	0	11.3209	0	34.4176	0	26.204	0	269.4	0	97.6	0	10.43	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		11.56	0	11.498	0	34.4179	0	26.172	0	269.5	0	97.7	0	10.31	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66		7.66	0	11.5491	0	34.419	0	26.163	0	269.7	0	97.7	0	10.56	0
5426DRAKEPASS	144	C	12/9/2010	22:04	314.671	-44.66															
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		998.05	0	2.6548	0	34.4627	0	27.45	0	158.3	0	47	0	40.19	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		951	0	2.666	0	34.439	0	27.429	0	162.3	0	48.2	0	40.42	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		901.4	0	2.6985	0	34.4107	0	27.403	0	166.3	0	49.4	0	39.85	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		851.49	0	2.8088	0	34.3954	0	27.38	0	169.8	0	50.6	0	39.93	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		800.74	0	2.7998	0	34.3616	0	27.353	0	176.3	0	52.5	0	40.04	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		751.65	0	2.6826	0	34.3172	0	27.328	0	186.1	0	55.2	0	39.59	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		701.09	0	2.6276	0	34.2844	0	27.307	0	194.6	0	57.6	0	38.8	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		651.33	0	2.8038	0	34.2819	0	27.288	0	209.3	0	61.8	0	37.86	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		601.36	0	2.715	0	34.2319	0	27.256	0	208.6	0	62	0	37.5	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		551.09	0	2.7205	0	34.2018	0	27.231	0	227.3	0	67.5	0	36.84	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		501.19	0	2.6997	0	34.1618	0	27.2	0	234.4	0	69.9	0	36.47	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		451.15	0	2.8137	0	34.1373	0	27.169	0	240.9	0	72	0	35.21	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		401.35	0	2.9068	0	34.1206	0	27.146	0	249.5	0	74.9	0	35.54	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		380.82	0	2.9841	0	34.1099	0	27.129	0	256.4	0	77	0	34.59	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		360.91	0	3.0547	0	34.1021	0	27.115	0	258.7	0	78	0	34.71	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		351	0	3.1627	0	34.1058	0	27.107	0	257.9	0	78	0	35.12	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		341.68	0	3.2829	0	34.1102	0	27.098	0	257.4	0	78	0	34.44	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		331.7	0	3.281	0	34.1033	0	27.093	0	256.3	0	77.9	0	34.96	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		320.87	0	3.4471	0	34.1103	0	27.081	0	256.6	0	78.1	0	33.77	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		310.96	0	3.4731	0	34.0933	0	27.064	0	257.8	0	78.5	0	33.87	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		301.25	0	3.4487	0	34.0795	0	27.056	0	259	0	78.9	0	33.66	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		291.54	0	3.5388	0	34.0847	0	27.05	0	260.6	0	79.5	0	33.63	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		281.24	0	3.607	0	34.0812	0	27.04	0	262.2	0	80	0	33.52	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		271.4	0	3.6859	0	34.0801	0	27.031	0	259.6	0	79.6	0	33.06	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		261.57	0	3.7505	0	34.068	0	27.014	0	259.6	0	79.8	0	32.5	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		251.57	0	3.8861	0	34.071	0	27.001	0	254.6	0	78.8	0	33.06	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		240.62	0	4.1601	0	34.0821	0	26.98	0	249.5	0	77.6	0	32.51	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		230.59	0	4.1429	0	34.0617	0	26.965	0	246.8	0	77.1	0	31.77	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		221.17	0	4.3696	0	34.0666	0	26.943	0	244.9	0	77	0	31.03	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		211.58	0	4.5035	0	34.0748	0	26.934	0	244.9	0	77	0	30.06	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		200.41	0	4.8811	0	34.1043	0	26.914	0	243.4	0	77.4	0	30.08	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		190.39	0	5.1266	0	34.1237	0	26.9	0	242.5	0	77.8	0	28.35	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		181.61	0	5.333	0	34.1422	0	26.89	0	242.1	0	78.6	0	27.78	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		170.54	0	5.8594	0	34.2003	0	26.871	0	242.3	0	79.3	0	28.08	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		160.97	0	5.8632	0	34.1934	0	26.864	0	243.3	0	80.4	0	26.92	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		150.87	0	6.174	0	34.2237	0	26.849	0	248.8	0	82.8	0	25.56	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		141.45	0	6.6268	0	34.2776	0	26.832	0	253.1	0	85.2	0	25.35	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		131.68	0	7.3031	0	34.3406	0	26.79	0	257.4	0	87.2	0	21.74	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		121.11	0	7.4261	0	34.3407	0	26.773	0	259.8	0	88.4	0	21.62	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		110.76	0	7.6589	0	34.3623	0	26.757	0	261.9	0	89.2	0	20.64	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		100.62	0	8.1303	0	34.402	0	26.72	0	262.3	0	89.3	0	19.52	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		95.67	0	8.4741	0	34.4308	0	26.691	0	262	0	89.2	0	18.58	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		90.96	0	8.6539	0	34.4426	0	26.673	0	261.4	0	89	0	17.36	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		86.46	0	8.9024	0	34.4346	0	26.628	0	260.3	0	88.6	0	15.14	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		81.46	0	9.213	0	34.4448	0	26.587	0	256.3	0	88	0	14.27	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		76.36	0	9.2616	0	34.4423	0	26.577	0	251.9	0	87.7	0	13.99	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		70.89	0	9.3182	0	34.4426	0	26.568	0	255.3	0	89.2	0	13.78	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		66.35	0	9.3413	0	34.4352	0	26.558	0	257	0	90.9	0	14.03	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		61.61	0	10.2617	0	34.3923	0	26.369	0	259.5	0	92.9	0	12.67	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		56.52	0	11.0027	0	34.3939	0	26.241	0	261.4	0	94.4	0	10.87	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		51.54	0	11.1066	0	34.3905	0	26.22	0	263	0	95.2	0	11.3	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		46.48	0	11.2389	0	34.3894	0	26.195	0	264.1	0	95.8	0	12.48	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		41.81	0	11.2437	0	34.3894	0	26.194	0	264.8	0	96.2	0	11.11	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		36.55	0	11.2412	0	34.3896	0	26.195	0	266.1	0	96.8	0	10.97	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		31.48	0	11.2408	0	34.3887	0	26.194	0	267.5	0	97.3	0	11.34	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		26.26	0	11.236	0	34.3895	0	26.196	0	268.3	0	97.6	0	10.6	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		21.26	0	11.2343	0	34.3897	0	26.196	0	269	0	97.9	0	11.05	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		16.75	0	11.239	0	34.3875	0	26.193	0	269.9	0	98.2	0	10.55	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		10.98	0	11.2479	0	34.3881	0	26.192	0	270.1	0	98.4	0	10.92	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281		5.75	0	11.2337	0	34.3893	0	26.196	0	269.9	0	99	0	11.56	0
5426DRAKEPASS	145	C	12/14/2010	22:20	315.284	-45.281															
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		998.53	0	2.6538	0	34.4636	0	27.451	0	157.8	0	46.9	0	40.27	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		950.99	0	2.6718	0	34.4319	0	27.423	0	160.1	0	47.5	0	40.77	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		901.41	0	2.7231	0	34.4118	0	27.402	0	163.7	0	48.6	0	40.58	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		851	0	2.8208	0	34.3974	0	27.38	0	170	0	50.5	0	40.03	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		801.25	0	2.7753	0	34.363	0	27.357	0	174.6	0	52	0	39.78	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		751.23	0	2.6609	0	34.3213	0	27.334	0	180.3	0	53.7	0	39.26	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		701.34	0	2.6148	0	34.291	0	27.314	0	192.5	0	57.3	0	38.95	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		651.51	0	2.5101	0	34.2375	0	27.28	0	199.2	0	59.2	0	38.31	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		601.48	0	2.7843	0	34.2285	0	27.246	0	209.9	0	62.5	0	37.92	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		551.24	0	2.7827	0	34.1801	0	27.207	0	219.9	0	65.4	0	36.81	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		500.88	0	2.9107	0	34.1581	0	27.176	0	228.1	0	68.1	0	36.02	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		451.45	0	3.0151	0	34.1322	0	27.144	0	236.4	0	71	0	35.05	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		401.56	0	3.1974	0	34.1149	0	27.111	0	237.8	0	72.1	0	34.65	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		381.02	0	3.2372	0	34.0979	0	27.093	0	236.2	0	71.8	0	35.09	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		361.21	0	3.3542	0	34.1013	0	27.084	0	237.7	0	72.4	0	34.11	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		350.44	0	3.4878	0	34.1107	0	27.077	0	238.7	0	72.8	0	34.12	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		341.07	0	3.5576	0	34.1132	0	27.072	0	240.8	0	73.4	0	34.05	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		330.51	0	3.6808	0	34.1184	0	27.063	0	243.1	0	74.1	0	33.9	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		321.44	0	3.7446	0	34.1172	0	27.055	0	246.6	0	75.2	0	33.69	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		311.51	0	3.7621	0	34.1168	0	27.052	0	252.2	0	76.7	0	33.59	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		300.79	0	3.7979	0	34.1146	0	27.047	0	254.7	0	77.5	0	33.6	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		290.73	0	3.822	0	34.1085	0	27.039	0	256.6	0	78.1	0	33.07	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		281.3	0	3.8654	0	34.1057	0	27.032	0	258.1	0	78.6	0	33.22	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		271.25	0	4.0653	0	34.1199	0	27.021	0	256.7	0	78.4	0	33.13	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		258.98	0	4.1677	0	34.118	0	27.008	0	254.5	0	77.9	0	33.39	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		250.78	0	4.4494	0	34.1469	0	27	0	253.8	0	77.6	0	33.12	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		241.57	0	4.6387	0	34.1612	0	26.989	0	251.5	0	77.5	0	32.61	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		231.51	0	4.8093	0	34.1714	0	26.977	0	250.3	0	77.4	0	32.32	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		221.27	0	5.0465	0	34.1807	0	26.956	0	248.5	0	77.3	0	31.48	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		210.8	0	5.0505	0	34.1698	0	26.947	0	246.3	0	77.4	0	31.59	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		201.08	0	5.5067	0	34.195	0	26.911	0	243.4	0	77.5	0	30.93	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		191.06	0	5.8787	0	34.2334	0	26.895	0	243.6	0	78.7	0	30.31	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		180.52	0	6.354	0	34.2799	0	26.871	0	246.8	0	80.9	0	27.84	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		170.6	0	6.6996	0	34.3111	0	26.85	0	249.7	0	82.7	0	26.59	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		160.45	0	7.1187	0	34.3558	0	26.829	0	252	0	84.7	0	25.62	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		150.46	0	7.4375	0	34.381	0	26.804	0	256.4	0	87	0	24.06	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		140.52	0	7.9146	0	34.4232	0	26.77	0	261	0	88.8	0	21.78	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		130.94	0	8.164	0	34.4485	0	26.753	0	261.9	0	89.2	0	20.71	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		120.86	0	8.3411	0	34.4609	0	26.737	0	262.2	0	89.3	0	19.37	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		111.11	0	8.4082	0	34.4613	0	26.727	0	262.2	0	89.3	0	18.89	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		100.65	0	8.391	0	34.4444	0	26.715	0	261.6	0	89.1	0	19.19	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		96.04	0	8.3769	0	34.4364	0	26.711	0	260.9	0	88.8	0	19.6	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		90.85	0	8.3734	0	34.4328	0	26.708	0	260.1	0	88.6	0	19.22	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		86.13	0	8.3793	0	34.4305	0	26.706	0	259.8	0	88.5	0	19.48	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		81.07	0	8.7647	0	34.4595	0	26.67	0	259.3	0	88.4	0	19.72	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		76.12	0	9.4045	0	34.4673	0	26.575	0	256.8	0	87.9	0	16.33	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		71.51	0	9.5453	0	34.4955	0	26.575	0	253	0	87.9	0	15	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		66.41	0	10.1178	0	34.45	0	26.442	0	249.7	0	88.9	0	13	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		61.26	0	10.6758	0	34.4293	0	26.328	0	252.6	0	91.6	0	11.47	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		56.57	0	11.055	0	34.4189	0	26.253	0	259.4	0	94.3	0	11.56	0
5426DRAKEPASS	146	C	12/19/2010	23:31	315.047	-45.702		51.07	0	11.1683	0	34.4151	0	26.229	0	262.6	0	95.5	0	11.69	0
