//0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		758.00	0	1.7020	0	34.7300	0	27.779	0	187.0	0	54.5	0		8	0.03	0	0.000100	0	3.88	0	7.8107	0	7.5189	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		756.00	0	1.7030	0	34.7300	0	27.778	0	186.9	0	54.5	0		8	0.03	0	0.000100	0	3.87	0	7.8108	0	7.5189	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		754.00	0	1.7040	0	34.7300	0	27.778	0	186.8	0	54.4	0		8	0.03	0	0.000115	0	3.88	0	7.8106	0	7.5186	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		752.00	0	1.7050	0	34.7300	0	27.778	0	186.7	0	54.4	0	39.20	0	0.03	0	0.000101	0	3.88	0	7.8101	0	7.5182	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		750.00	0	1.7050	0	34.7300	0	27.778	0	186.6	0	54.4	0		8	0.03	0	0.000101	0	3.88	0	7.8109	0	7.5188	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		748.00	0	1.7060	0	34.7300	0	27.778	0	186.6	0	54.4	0		8	0.02	0	0.000106	0	3.86	0	7.8106	0	7.5185	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		746.00	0	1.7080	0	34.7290	0	27.777	0	186.4	0	54.4	0		8	0.02	0	0.000100	0	3.89	0	7.8108	0	7.5186	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		744.00	0	1.7100	0	34.7290	0	27.777	0	186.3	0	54.3	0		8	0.03	0	0.000102	0	3.88	0	7.8112	0	7.5189	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		742.00	0	1.7100	0	34.7290	0	27.777	0	186.3	0	54.3	0		8	0.03	0	0.000109	0	3.91	0	7.8117	0	7.5193	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		740.00	0	1.7120	0	34.7290	0	27.777	0	186.2	0	54.3	0		8	0.03	0	0.000102	0	3.88	0	7.8117	0	7.5193	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		738.00	0	1.7140	0	34.7290	0	27.777	0	186.1	0	54.3	0		8	0.03	0	0.000101	0	3.89	0	7.8112	0	7.5188	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		736.00	0	1.7180	0	34.7290	0	27.777	0	186.1	0	54.3	0		8	0.02	0	0.000101	0	3.88	0	7.8107	0	7.5183	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		734.00	0	1.7210	0	34.7290	0	27.776	0	186.0	0	54.2	0		8	0.03	0	0.000101	0	3.87	0	7.8115	0	7.5191	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		732.00	0	1.7230	0	34.7290	0	27.776	0	185.9	0	54.2	0		8	0.03	0	0.000103	0	3.88	0	7.8118	0	7.5193	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		730.00	0	1.7230	0	34.7290	0	27.776	0	185.9	0	54.2	0		8	0.03	0	0.000340	0	3.88	0	7.8120	0	7.5195	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		728.00	0	1.7240	0	34.7290	0	27.776	0	185.8	0	54.2	0		8	0.03	0	0.000105	0	3.88	0	7.8118	0	7.5192	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		726.00	0	1.7270	0	34.7280	0	27.775	0	185.8	0	54.2	0		8	0.03	0	0.000141	0	3.86	0	7.8122	0	7.5195	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		724.00	0	1.7280	0	34.7280	0	27.775	0	185.7	0	54.2	0		8	0.03	0	0.000103	0	3.88	0	7.8125	0	7.5197	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		722.00	0	1.7290	0	34.7280	0	27.775	0	185.6	0	54.1	0		8	0.03	0	0.000102	0	3.89	0	7.8126	0	7.5198	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		720.00	0	1.7300	0	34.7280	0	27.775	0	185.6	0	54.1	0		8	0.03	0	0.000099	0	3.91	0	7.8126	0	7.5197	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		718.00	0	1.7320	0	34.7280	0	27.775	0	185.5	0	54.1	0		8	0.03	0	0.000101	0	3.90	0	7.8123	0	7.5194	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		716.00	0	1.7330	0	34.7280	0	27.775	0	185.5	0	54.1	0		8	0.02	0	0.000103	0	3.90	0	7.8119	0	7.5190	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		714.00	0	1.7350	0	34.7280	0	27.774	0	185.4	0	54.1	0		8	0.03	0	0.000101	0	3.88	0	7.8129	0	7.5199	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		712.00	0	1.7360	0	34.7280	0	27.774	0	185.3	0	54.1	0		8	0.03	0	0.000104	0	3.89	0	7.8125	0	7.5195	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		710.00	0	1.7360	0	34.7280	0	27.774	0	185.3	0	54.0	0		8	0.03	0	0.000103	0	3.88	0	7.8127	0	7.5196	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		708.00	0	1.7370	0	34.7280	0	27.774	0	185.2	0	54.0	0		8	0.03	0	0.000107	0	3.89	0	7.8124	0	7.5192	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		706.00	0	1.7400	0	34.7280	0	27.774	0	185.1	0	54.0	0		8	0.03	0	0.000102	0	3.88	0	7.8121	0	7.5190	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		704.00	0	1.7450	0	34.7280	0	27.774	0	185.1	0	54.0	0		8	0.03	0	0.000105	0	3.90	0	7.8129	0	7.5197	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		702.00	0	1.7480	0	34.7280	0	27.773	0	185.1	0	54.0	0	39.30	0	0.03	0	0.000103	0	3.88	0	7.8131	0	7.5198	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		700.00	0	1.7490	0	34.7280	0	27.773	0	185.1	0	54.0	0		8	0.03	0	0.000103	0	3.89	0	7.8134	0	7.5200	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		698.00	0	1.7520	0	34.7270	0	27.772	0	184.9	0	54.0	0		8	0.03	0	0.000107	0	3.86	0	7.8128	0	7.5195	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		696.00	0	1.7540	0	34.7270	0	27.772	0	184.9	0	54.0	0		8	0.03	0	0.000104	0	3.90	0	7.8125	0	7.5191	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		694.00	0	1.7550	0	34.7270	0	27.772	0	184.9	0	54.0	0		8	0.03	0	0.000103	0	3.91	0	7.8121	0	7.5187	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		692.00	0	1.7570	0	34.7270	0	27.772	0	184.7	0	53.9	0		8	0.03	0	0.000105	0	3.88	0	7.8120	0	7.5186	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		690.00	0	1.7580	0	34.7270	0	27.772	0	184.7	0	53.9	0		8	0.03	0	0.000103	0	3.89	0	7.8131	0	7.5196	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		688.00	0	1.7590	0	34.7270	0	27.772	0	184.6	0	53.9	0		8	0.03	0	0.000111	0	3.90	0	7.8126	0	7.5190	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		686.00	0	1.7610	0	34.7270	0	27.772	0	184.6	0	53.9	0		8	0.03	0	0.000101	0	3.87	0	7.8131	0	7.5195	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		684.00	0	1.7610	0	34.7270	0	27.772	0	184.5	0	53.9	0		8	0.02	0	0.000104	0	3.86	0	7.8122	0	7.5186	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		682.00	0	1.7620	0	34.7270	0	27.772	0	184.5	0	53.9	0		8	0.03	0	0.000108	0	3.88	0	7.8129	0	7.5192	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		680.00	0	1.7660	0	34.7260	0	27.770	0	184.4	0	53.8	0		8	0.03	0	0.000101	0	3.88	0	7.8119	0	7.5182	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		678.00	0	1.7670	0	34.7260	0	27.770	0	184.3	0	53.8	0		8	0.03	0	0.000104	0	3.88	0	7.8126	0	7.5189	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		676.00	0	1.7690	0	34.7260	0	27.770	0	184.3	0	53.8	0		8	0.03	0	0.000104	0	3.89	0	7.8124	0	7.5187	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		674.00	0	1.7690	0	34.7260	0	27.770	0	184.2	0	53.8	0		8	0.03	0	0.000102	0	3.88	0	7.8127	0	7.5189	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		672.00	0	1.7700	0	34.7260	0	27.770	0	184.1	0	53.7	0		8	0.03	0	0.000102	0	3.90	0	7.8131	0	7.5192	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		670.00	0	1.7710	0	34.7260	0	27.770	0	184.1	0	53.7	0		8	0.03	0	0.000101	0	3.87	0	7.8129	0	7.5189	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		668.00	0	1.7720	0	34.7260	0	27.770	0	184.0	0	53.7	0		8	0.03	0	0.000107	0	3.88	0	7.8129	0	7.5189	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		666.00	0	1.7740	0	34.7250	0	27.769	0	183.9	0	53.7	0		8	0.03	0	0.000102	0	3.87	0	7.8138	0	7.5197	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		664.00	0	1.7760	0	34.7250	0	27.769	0	183.8	0	53.7	0		8	0.03	0	0.000103	0	3.88	0	7.8136	0	7.5194	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		662.00	0	1.7770	0	34.7250	0	27.769	0	183.8	0	53.7	0		8	0.03	0	0.000100	0	3.89	0	7.8132	0	7.5190	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		660.00	0	1.7780	0	34.7250	0	27.769	0	183.7	0	53.6	0		8	0.03	0	0.000102	0	3.89	0	7.8129	0	7.5187	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		658.00	0	1.7800	0	34.7240	0	27.768	0	183.6	0	53.6	0		8	0.03	0	0.000107	0	3.88	0	7.8130	0	7.5188	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		656.00	0	1.7820	0	34.7240	0	27.768	0	183.5	0	53.6	0		8	0.02	0	0.000103	0	3.88	0	7.8130	0	7.5187	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		654.00	0	1.7830	0	34.7240	0	27.768	0	183.4	0	53.6	0		8	0.03	0	0.000104	0	3.86	0	7.8137	0	7.5193	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		652.00	0	1.7840	0	34.7240	0	27.767	0	183.4	0	53.6	0	39.50	0	0.03	0	0.000103	0	3.90	0	7.8138	0	7.5193	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		650.00	0	1.7850	0	34.7230	0	27.767	0	183.3	0	53.5	0		8	0.02	0	0.000104	0	3.88	0	7.8136	0	7.5191	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		648.00	0	1.7870	0	34.7230	0	27.766	0	183.1	0	53.5	0		8	0.03	0	0.000103	0	3.88	0	7.8143	0	7.5196	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		646.00	0	1.7870	0	34.7230	0	27.766	0	183.0	0	53.5	0		8	0.03	0	0.000107	0	3.91	0	7.8137	0	7.5191	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		644.00	0	1.7870	0	34.7230	0	27.766	0	182.9	0	53.4	0		8	0.03	0	0.000101	0	3.89	0	7.8135	0	7.5188	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		642.00	0	1.7910	0	34.7230	0	27.766	0	182.9	0	53.4	0		8	0.03	0	0.000102	0	3.91	0	7.8131	0	7.5184	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		639.90	0	1.7920	0	34.7220	0	27.765	0	182.8	0	53.4	0		8	0.03	0	0.000103	0	3.90	0	7.8130	0	7.5183	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		638.00	0	1.7910	0	34.7220	0	27.765	0	182.7	0	53.4	0		8	0.03	0	0.000106	0	3.88	0	7.8131	0	7.5184	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		636.00	0	1.7920	0	34.7220	0	27.765	0	182.5	0	53.3	0		8	0.03	0	0.000106	0	3.85	0	7.8126	0	7.5178	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		634.00	0	1.7940	0	34.7210	0	27.764	0	182.4	0	53.3	0		8	0.03	0	0.000102	0	3.86	0	7.8131	0	7.5183	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		632.00	0	1.7970	0	34.7220	0	27.765	0	182.3	0	53.3	0		8	0.03	0	0.000101	0	3.87	0	7.8121	0	7.5173	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		630.00	0	1.7980	0	34.7210	0	27.764	0	182.3	0	53.3	0		8	0.03	0	0.000100	0	3.86	0	7.8120	0	7.5172	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		628.00	0	1.7990	0	34.7210	0	27.764	0	182.2	0	53.2	0		8	0.03	0	0.000104	0	3.88	0	7.8120	0	7.5171	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		626.00	0	1.7990	0	34.7210	0	27.764	0	182.1	0	53.2	0		8	0.03	0	0.000103	0	3.89	0	7.8121	0	7.5171	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		624.00	0	1.7990	0	34.7200	0	27.763	0	182.0	0	53.2	0		8	0.03	0	0.000100	0	3.91	0	7.8122	0	7.5172	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		622.00	0	1.8000	0	34.7200	0	27.763	0	181.9	0	53.2	0		8	0.03	0	0.000102	0	3.88	0	7.8126	0	7.5174	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		620.00	0	1.8000	0	34.7200	0	27.763	0	181.8	0	53.1	0		8	0.03	0	0.000101	0	3.88	0	7.8118	0	7.5167	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		618.00	0	1.8030	0	34.7200	0	27.763	0	181.7	0	53.1	0		8	0.03	0	0.000102	0	3.91	0	7.8123	0	7.5171	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		616.00	0	1.8020	0	34.7190	0	27.762	0	181.6	0	53.1	0		8	0.03	0	0.000100	0	3.88	0	7.8120	0	7.5168	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		614.00	0	1.8030	0	34.7190	0	27.762	0	181.6	0	53.1	0		8	0.03	0	0.000101	0	3.88	0	7.8122	0	7.5169	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		612.00	0	1.8050	0	34.7190	0	27.762	0	181.4	0	53.0	0		8	0.03	0	0.000101	0	3.89	0	7.8125	0	7.5171	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		610.00	0	1.8100	0	34.7190	0	27.761	0	181.4	0	53.0	0		8	0.03	0	0.000112	0	3.88	0	7.8118	0	7.5164	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		608.00	0	1.8130	0	34.7190	0	27.761	0	181.3	0	53.0	0		8	0.03	0	0.000101	0	3.88	0	7.8117	0	7.5164	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		606.00	0	1.8130	0	34.7180	0	27.760	0	181.2	0	53.0	0		8	0.03	0	0.000106	0	3.90	0	7.8113	0	7.5159	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		604.00	0	1.8160	0	34.7180	0	27.760	0	181.1	0	52.9	0		8	0.02	0	0.000100	0	3.86	0	7.8121	0	7.5166	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		602.00	0	1.8170	0	34.7180	0	27.760	0	181.1	0	52.9	0	39.70	0	0.03	0	0.000101	0	3.90	0	7.8123	0	7.5168	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		600.00	0	1.8160	0	34.7180	0	27.760	0	180.9	0	52.9	0		8	0.03	0	0.000101	0	3.89	0	7.8121	0	7.5166	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		597.90	0	1.8150	0	34.7180	0	27.760	0	180.9	0	52.9	0		8	0.03	0	0.000102	0	3.89	0	7.8119	0	7.5163	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		596.00	0	1.8140	0	34.7170	0	27.760	0	180.8	0	52.8	0		8	0.03	0	0.000101	0	3.88	0	7.8114	0	7.5157	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		594.00	0	1.8140	0	34.7170	0	27.760	0	180.7	0	52.8	0		8	0.02	0	0.000099	0	3.91	0	7.8116	0	7.5158	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		592.00	0	1.8170	0	34.7170	0	27.759	0	180.6	0	52.8	0		8	0.03	0	0.000101	0	3.88	0	7.8113	0	7.5155	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		590.00	0	1.8170	0	34.7170	0	27.759	0	180.6	0	52.8	0		8	0.03	0	0.000103	0	3.88	0	7.8117	0	7.5158	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		588.00	0	1.8170	0	34.7160	0	27.759	0	180.6	0	52.8	0		8	0.03	0	0.000106	0	3.90	0	7.8113	0	7.5154	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		586.00	0	1.8130	0	34.7160	0	27.759	0	180.5	0	52.7	0		8	0.03	0	0.000102	0	3.89	0	7.8120	0	7.5159	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		584.00	0	1.8140	0	34.7160	0	27.759	0	180.3	0	52.7	0		8	0.03	0	0.000102	0	3.91	0	7.8113	0	7.5152	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		582.00	0	1.8150	0	34.7150	0	27.758	0	180.2	0	52.7	0		8	0.03	0	0.000101	0	3.87	0	7.8107	0	7.5146	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		580.10	0	1.8190	0	34.7150	0	27.758	0	180.1	0	52.7	0		8	0.03	0	0.000103	0	3.90	0	7.8107	0	7.5146	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		578.00	0	1.8180	0	34.7150	0	27.758	0	180.1	0	52.6	0		8	0.02	0	0.000101	0	3.90	0	7.8101	0	7.5140	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		576.00	0	1.8190	0	34.7150	0	27.758	0	180.0	0	52.6	0		8	0.03	0	0.000105	0	3.90	0	7.8103	0	7.5141	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		574.00	0	1.8200	0	34.7140	0	27.757	0	179.9	0	52.6	0		8	0.03	0	0.000101	0	3.88	0	7.8102	0	7.5140	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		572.00	0	1.8210	0	34.7140	0	27.757	0	179.8	0	52.6	0		8	0.03	0	0.000280	0	3.88	0	7.8093	0	7.5131	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		570.00	0	1.8220	0	34.7130	0	27.756	0	179.7	0	52.5	0		8	0.03	0	0.000102	0	3.90	0	7.8099	0	7.5136	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		568.00	0	1.8230	0	34.7130	0	27.756	0	179.6	0	52.5	0		8	0.03	0	0.000101	0	3.89	0	7.8094	0	7.5131	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		566.00	0	1.8240	0	34.7130	0	27.756	0	179.5	0	52.5	0		8	0.03	0	0.000104	0	3.88	0	7.8099	0	7.5135	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		564.00	0	1.8240	0	34.7130	0	27.756	0	179.4	0	52.4	0		8	0.03	0	0.000186	0	3.88	0	7.8093	0	7.5129	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		562.00	0	1.8270	0	34.7130	0	27.755	0	179.3	0	52.4	0		8	0.03	0	0.000100	0	3.91	0	7.8091	0	7.5126	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		560.00	0	1.8350	0	34.7130	0	27.755	0	179.3	0	52.4	0		8	0.03	0	0.000100	0	3.88	0	7.8092	0	7.5128	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		558.00	0	1.8360	0	34.7130	0	27.755	0	179.2	0	52.4	0		8	0.03	0	0.000101	0	3.88	0	7.8089	0	7.5124	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		556.00	0	1.8420	0	34.7130	0	27.754	0	179.1	0	52.4	0		8	0.03	0	0.000100	0	3.91	0	7.8093	0	7.5128	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		554.00	0	1.8440	0	34.7120	0	27.753	0	179.0	0	52.4	0		8	0.03	0	0.000099	0	3.89	0	7.8096	0	7.5131	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		552.00	0	1.8430	0	34.7120	0	27.753	0	178.9	0	52.3	0		8	0.03	0	0.000100	0	3.86	0	7.8098	0	7.5132	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		550.00	0	1.8440	0	34.7120	0	27.753	0	178.8	0	52.3	0	40.00	0	0.02	0	0.000098	0	3.88	0	7.8097	0	7.5130	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		548.00	0	1.8460	0	34.7110	0	27.752	0	178.7	0	52.3	0		8	0.03	0	0.000102	0	3.88	0	7.8096	0	7.5130	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		546.00	0	1.8460	0	34.7110	0	27.752	0	178.6	0	52.3	0		8	0.03	0	0.000104	0	3.88	0	7.8098	0	7.5130	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		544.00	0	1.8470	0	34.7110	0	27.752	0	178.6	0	52.2	0		8	0.03	0	0.000099	0	3.89	0	7.8092	0	7.5124	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		542.00	0	1.8500	0	34.7110	0	27.752	0	178.4	0	52.2	0		8	0.03	0	0.000099	0	3.87	0	7.8099	0	7.5130	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		540.00	0	1.8510	0	34.7100	0	27.751	0	178.3	0	52.2	0		8	0.03	0	0.000102	0	3.88	0	7.8093	0	7.5125	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		538.00	0	1.8520	0	34.7100	0	27.751	0	178.3	0	52.1	0		8	0.04	0	0.000098	0	3.88	0	7.8092	0	7.5123	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		536.00	0	1.8530	0	34.7100	0	27.751	0	178.2	0	52.1	0		8	0.03	0	0.000099	0	3.88	0	7.8079	0	7.5110	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		534.00	0	1.8510	0	34.7090	0	27.750	0	178.1	0	52.1	0		8	0.03	0	0.000100	0	3.88	0	7.8083	0	7.5113	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		532.00	0	1.8470	0	34.7090	0	27.751	0	178.0	0	52.1	0		8	0.03	0	0.000098	0	3.88	0	7.8087	0	7.5116	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		530.00	0	1.8450	0	34.7080	0	27.750	0	177.9	0	52.0	0		8	0.03	0	0.000099	0	3.91	0	7.8090	0	7.5117	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		528.00	0	1.8460	0	34.7080	0	27.750	0	177.8	0	52.0	0		8	0.03	0	0.000102	0	3.89	0	7.8083	0	7.5111	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		526.00	0	1.8510	0	34.7080	0	27.749	0	177.6	0	52.0	0		8	0.04	0	0.000099	0	3.88	0	7.8089	0	7.5116	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		524.00	0	1.8510	0	34.7080	0	27.749	0	177.6	0	51.9	0		8	0.03	0	0.000100	0	3.88	0	7.8087	0	7.5114	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		522.00	0	1.8570	0	34.7080	0	27.749	0	177.5	0	51.9	0		8	0.03	0	0.000110	0	3.89	0	7.8078	0	7.5105	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		520.00	0	1.8640	0	34.7080	0	27.748	0	177.5	0	51.9	0		8	0.04	0	0.000496	0	3.89	0	7.8079	0	7.5107	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		518.00	0	1.8620	0	34.7080	0	27.749	0	177.5	0	51.9	0		8	0.03	0	0.000098	0	3.85	0	7.8067	0	7.5095	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		516.00	0	1.8650	0	34.7080	0	27.748	0	177.4	0	51.9	0		8	0.03	0	0.000101	0	3.90	0	7.8076	0	7.5103	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		514.00	0	1.8770	0	34.7080	0	27.747	0	177.3	0	51.9	0		8	0.03	0	0.000099	0	3.90	0	7.8074	0	7.5102	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		512.00	0	1.8820	0	34.7080	0	27.747	0	177.3	0	51.9	0		8	0.03	0	0.000104	0	3.88	0	7.8075	0	7.5103	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		510.00	0	1.8880	0	34.7090	0	27.747	0	177.3	0	51.9	0		8	0.03	0	0.000101	0	3.90	0	7.8077	0	7.5104	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		508.00	0	1.8960	0	34.7090	0	27.747	0	177.3	0	51.9	0		8	0.03	0	0.000100	0	3.89	0	7.8067	0	7.5096	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		506.00	0	1.8980	0	34.7090	0	27.747	0	177.3	0	51.9	0		8	0.03	0	0.000098	0	3.88	0	7.8071	0	7.5100	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		504.00	0	1.8970	0	34.7080	0	27.746	0	177.3	0	51.9	0		8	0.03	0	0.000099	0	3.88	0	7.8077	0	7.5104	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		502.00	0	1.8970	0	34.7080	0	27.746	0	177.2	0	51.9	0	40.10	0	0.03	0	0.000102	0	3.90	0	7.8089	0	7.5115	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		500.00	0	1.8970	0	34.7080	0	27.746	0	177.2	0	51.9	0		8	0.03	0	0.000099	0	3.88	0	7.8082	0	7.5108	0
0507SoOcn	1	C	02/15/2016	15:53	74.173	-61.813		498.00	0	1.9050	0	34.7090	0	27.746	0	177.2	0	51.9	0		8	0.03	0	0.000100	0	3.91	0	7.8089	0	7.5114	0
