//0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		970.00	0	3.8150	0	34.3810	0	27.313	0	189.6	0	58.1	0		8	0.01	0	0.000136	0	2.07	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		968.00	0	3.8330	0	34.3820	0	27.312	0	189.9	0	58.2	0		8	0.01	0	0.000142	0	2.07	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		966.00	0	3.8310	0	34.3800	0	27.310	0	190.1	0	58.3	0		8	0.01	0	0.000136	0	2.06	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		964.00	0	3.8310	0	34.3760	0	27.307	0	190.6	0	58.4	0		8	0.01	0	0.000136	0	2.09	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		962.00	0	3.8400	0	34.3740	0	27.305	0	191.1	0	58.6	0		8	0.01	0	0.000135	0	2.05	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		960.00	0	3.8380	0	34.3720	0	27.303	0	191.6	0	58.7	0		8	0.01	0	0.000140	0	2.07	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		958.00	0	3.8390	0	34.3690	0	27.301	0	192.2	0	58.9	0		8	0.01	0	0.000136	0	2.07	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		956.00	0	3.8430	0	34.3680	0	27.300	0	192.5	0	59.0	0		8	0.01	0	0.000135	0	2.04	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		954.00	0	3.8540	0	34.3670	0	27.298	0	192.8	0	59.1	0		8	0.02	0	0.000141	0	2.04	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		952.00	0	3.8640	0	34.3670	0	27.297	0	193.1	0	59.2	0	32.20	0	0.01	0	0.000135	0	2.05	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		950.00	0	3.8720	0	34.3670	0	27.296	0	193.2	0	59.3	0		8	0.01	0	0.000153	0	2.05	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		948.00	0	3.8940	0	34.3680	0	27.294	0	193.1	0	59.3	0		8	0.01	0	0.000138	0	2.03	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		946.00	0	3.9090	0	34.3690	0	27.294	0	193.0	0	59.3	0		8	0.01	0	0.000147	0	2.05	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		944.00	0	3.9210	0	34.3680	0	27.292	0	192.9	0	59.3	0		8	0.01	0	0.000140	0	2.03	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		942.00	0	3.9190	0	34.3660	0	27.290	0	193.2	0	59.3	0		8	0.01	0	0.000137	0	2.03	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		940.00	0	3.9240	0	34.3660	0	27.290	0	193.5	0	59.4	0		8	0.01	0	0.000137	0	2.05	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		938.00	0	3.9330	0	34.3650	0	27.288	0	193.6	0	59.5	0		8	0.01	0	0.000138	0	2.01	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		936.00	0	3.9420	0	34.3640	0	27.286	0	193.8	0	59.6	0		8	0.02	0	0.000142	0	2.07	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		934.00	0	3.9490	0	34.3630	0	27.285	0	194.1	0	59.7	0		8	0.02	0	0.000138	0	2.01	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		931.90	0	3.9500	0	34.3630	0	27.285	0	194.3	0	59.7	0		8	0.01	0	0.000143	0	2.02	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		930.00	0	3.9500	0	34.3630	0	27.285	0	194.4	0	59.8	0		8	0.01	0	0.000139	0	2.01	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		928.00	0	3.9520	0	34.3630	0	27.284	0	194.5	0	59.8	0		8	0.01	0	0.000141	0	2.07	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		926.00	0	3.9580	0	34.3620	0	27.283	0	194.7	0	59.9	0		8	0.01	0	0.000195	0	2.03	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		924.10	0	3.9670	0	34.3610	0	27.281	0	194.7	0	59.9	0		8	0.01	0	0.000138	0	2.04	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		922.00	0	4.0040	0	34.3600	0	27.277	0	194.8	0	59.9	0		8	0.01	0	0.000139	0	2.02	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		920.00	0	4.0350	0	34.3600	0	27.274	0	194.8	0	60.0	0		8	0.01	0	0.000138	0	2.05	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		918.00	0	4.0670	0	34.3610	0	27.271	0	194.7	0	60.0	0		8	0.01	0	0.000140	0	2.02	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		916.00	0	4.0890	0	34.3610	0	27.269	0	194.5	0	60.0	0		8	0.01	0	0.000136	0	1.99	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		914.00	0	4.1060	0	34.3610	0	27.267	0	194.4	0	60.0	0		8	0.01	0	0.000140	0	2.03	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		912.00	0	4.1200	0	34.3610	0	27.265	0	194.5	0	60.0	0		8	0.01	0	0.000140	0	2.05	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		910.00	0	4.1360	0	34.3610	0	27.264	0	194.4	0	60.0	0		8	0.01	0	0.000136	0	2.03	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		908.00	0	4.1460	0	34.3610	0	27.263	0	194.4	0	60.0	0		8	0.01	0	0.000138	0	2.02	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		906.00	0	4.1560	0	34.3610	0	27.262	0	194.5	0	60.1	0		8	0.01	0	0.000138	0	2.03	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		904.00	0	4.1700	0	34.3610	0	27.260	0	194.5	0	60.1	0		8	0.02	0	0.000140	0	2.03	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		902.00	0	4.1710	0	34.3610	0	27.260	0	194.5	0	60.1	0	31.50	0	0.01	0	0.000138	0	2.04	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		900.00	0	4.1740	0	34.3610	0	27.260	0	194.6	0	60.2	0		8	0.00	0	0.000138	0	2.05	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		898.00	0	4.1810	0	34.3600	0	27.258	0	194.7	0	60.2	0		8	0.01	0	0.000136	0	2.01	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		896.00	0	4.1860	0	34.3600	0	27.258	0	194.8	0	60.2	0		8	0.01	0	0.000140	0	1.99	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		894.00	0	4.2010	0	34.3590	0	27.255	0	194.9	0	60.3	0		8	0.00	0	0.000140	0	2.01	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		892.00	0	4.2240	0	34.3570	0	27.251	0	195.1	0	60.4	0		8	0.01	0	0.000171	0	2.01	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		889.90	0	4.2350	0	34.3570	0	27.250	0	195.4	0	60.5	0		8	0.01	0	0.000139	0	2.01	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		888.00	0	4.2410	0	34.3560	0	27.249	0	195.7	0	60.6	0		8	0.01	0	0.000141	0	1.98	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		886.00	0	4.2450	0	34.3560	0	27.248	0	196.0	0	60.7	0		8	0.01	0	0.000140	0	1.99	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		884.00	0	4.2460	0	34.3550	0	27.247	0	196.2	0	60.7	0		8	0.01	0	0.000138	0	2.01	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		882.00	0	4.2470	0	34.3540	0	27.247	0	196.4	0	60.8	0		8	0.01	0	0.000136	0	2.03	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		880.00	0	4.2470	0	34.3540	0	27.247	0	196.6	0	60.9	0		8	0.01	0	0.000140	0	1.99	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		878.00	0	4.2530	0	34.3510	0	27.243	0	196.8	0	60.9	0		8	0.01	0	0.000141	0	1.99	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		876.00	0	4.2750	0	34.3490	0	27.240	0	197.2	0	61.1	0		8	0.01	0	0.000136	0	1.99	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		874.00	0	4.2780	0	34.3450	0	27.236	0	197.8	0	61.3	0		8	0.01	0	0.000152	0	2.01	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		872.00	0	4.2800	0	34.3440	0	27.235	0	198.5	0	61.5	0		8	0.01	0	0.000141	0	1.95	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		870.00	0	4.2890	0	34.3440	0	27.234	0	198.8	0	61.6	0		8	0.01	0	0.000135	0	1.94	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		868.00	0	4.3100	0	34.3450	0	27.233	0	198.9	0	61.7	0		8	0.01	0	0.000136	0	1.96	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		866.00	0	4.3240	0	34.3450	0	27.231	0	198.9	0	61.7	0		8	0.01	0	0.000138	0	1.96	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		864.00	0	4.3380	0	34.3430	0	27.228	0	199.0	0	61.7	0		8	0.01	0	0.000140	0	1.96	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		862.00	0	4.3520	0	34.3430	0	27.227	0	199.3	0	61.8	0		8	0.01	0	0.000138	0	1.94	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		860.00	0	4.3580	0	34.3430	0	27.226	0	199.5	0	61.9	0		8	0.01	0	0.000135	0	1.96	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		858.00	0	4.3630	0	34.3430	0	27.225	0	199.8	0	62.0	0		8	0.01	0	0.000136	0	1.96	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		856.00	0	4.3820	0	34.3420	0	27.223	0	200.0	0	62.1	0		8	0.01	0	0.000138	0	1.94	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		854.00	0	4.3900	0	34.3420	0	27.222	0	200.2	0	62.2	0		8	0.01	0	0.000135	0	1.96	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		852.00	0	4.3900	0	34.3420	0	27.222	0	200.3	0	62.2	0	31.20	0	0.01	0	0.000142	0	1.97	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		849.90	0	4.3940	0	34.3410	0	27.220	0	200.5	0	62.3	0		8	0.01	0	0.000140	0	1.95	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		848.00	0	4.4070	0	34.3400	0	27.218	0	200.5	0	62.3	0		8	0.01	0	0.000152	0	1.98	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		846.00	0	4.4240	0	34.3380	0	27.215	0	200.7	0	62.4	0		8	0.01	0	0.000138	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		844.00	0	4.4340	0	34.3390	0	27.215	0	201.0	0	62.5	0		8	0.01	0	0.000135	0	1.94	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		842.00	0	4.4660	0	34.3370	0	27.209	0	201.1	0	62.6	0		8	0.01	0	0.000134	0	1.94	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		840.00	0	4.4690	0	34.3370	0	27.209	0	201.5	0	62.7	0		8	0.01	0	0.000135	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		838.00	0	4.4720	0	34.3360	0	27.208	0	201.8	0	62.8	0		8	0.01	0	0.000136	0	1.93	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		836.00	0	4.4810	0	34.3330	0	27.205	0	202.1	0	62.9	0		8	0.01	0	0.000146	0	1.93	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		834.00	0	4.4840	0	34.3300	0	27.202	0	202.9	0	63.2	0		8	0.01	0	0.000135	0	1.97	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		832.00	0	4.4810	0	34.3290	0	27.201	0	203.7	0	63.4	0		8	0.01	0	0.000135	0	1.93	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		830.00	0	4.4800	0	34.3280	0	27.201	0	204.2	0	63.6	0		8	0.01	0	0.000138	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		828.00	0	4.4830	0	34.3270	0	27.200	0	204.6	0	63.7	0		8	0.00	0	0.000136	0	1.91	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		826.00	0	4.5140	0	34.3270	0	27.196	0	204.9	0	63.8	0		8	0.01	0	0.000140	0	1.93	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		824.00	0	4.5280	0	34.3270	0	27.195	0	205.0	0	63.9	0		8	0.00	0	0.000136	0	1.93	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		822.00	0	4.5440	0	34.3250	0	27.191	0	205.3	0	64.0	0		8	0.00	0	0.000283	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		820.00	0	4.5640	0	34.3240	0	27.188	0	205.7	0	64.2	0		8	0.01	0	0.000135	0	1.91	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		818.00	0	4.5640	0	34.3240	0	27.188	0	206.2	0	64.3	0		8	0.01	0	0.000135	0	1.91	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		816.00	0	4.5720	0	34.3240	0	27.188	0	206.5	0	64.4	0		8	0.01	0	0.000140	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		814.00	0	4.5850	0	34.3250	0	27.187	0	206.5	0	64.4	0		8	0.01	0	0.000136	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		812.00	0	4.5990	0	34.3250	0	27.185	0	206.2	0	64.4	0		8	0.01	0	0.000138	0	1.86	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		810.00	0	4.6050	0	34.3240	0	27.184	0	206.3	0	64.4	0		8	0.01	0	0.000137	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		808.00	0	4.6170	0	34.3230	0	27.182	0	206.8	0	64.6	0		8	0.01	0	0.000136	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		806.00	0	4.6270	0	34.3220	0	27.180	0	207.2	0	64.7	0		8	0.01	0	0.000140	0	1.91	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		804.00	0	4.6330	0	34.3220	0	27.179	0	207.7	0	64.9	0		8	0.01	0	0.000137	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		802.00	0	4.6430	0	34.3230	0	27.179	0	207.7	0	64.9	0	30.10	0	0.01	0	0.000139	0	1.93	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		800.00	0	4.6530	0	34.3230	0	27.178	0	207.8	0	64.9	0		8	0.01	0	0.000135	0	1.93	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		798.00	0	4.6670	0	34.3220	0	27.175	0	207.9	0	65.0	0		8	0.01	0	0.000135	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		796.00	0	4.7060	0	34.3230	0	27.172	0	207.9	0	65.1	0		8	0.01	0	0.000135	0	1.86	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		794.00	0	4.7680	0	34.3290	0	27.170	0	206.9	0	64.8	0		8	0.00	0	0.000136	0	1.86	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		792.00	0	4.8050	0	34.3320	0	27.168	0	205.3	0	64.4	0		8	0.01	0	0.000135	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		790.00	0	4.8330	0	34.3350	0	27.167	0	204.1	0	64.1	0		8	0.01	0	0.000140	0	1.91	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		788.00	0	4.9030	0	34.3420	0	27.165	0	202.1	0	63.5	0		8	0.01	0	0.000137	0	1.93	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		786.00	0	4.9280	0	34.3460	0	27.165	0	199.9	0	62.9	0		8	0.01	0	0.000139	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		784.00	0	4.9660	0	34.3490	0	27.163	0	197.9	0	62.3	0		8	0.01	0	0.000135	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		782.00	0	4.9910	0	34.3470	0	27.159	0	197.0	0	62.1	0		8	0.01	0	0.000150	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		780.00	0	5.0050	0	34.3480	0	27.158	0	197.3	0	62.2	0		8	0.01	0	0.000140	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		778.00	0	5.0070	0	34.3460	0	27.156	0	197.6	0	62.3	0		8	0.01	0	0.000141	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		776.00	0	5.0130	0	34.3440	0	27.154	0	198.7	0	62.6	0		8	0.01	0	0.000136	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		774.00	0	5.0200	0	34.3440	0	27.153	0	199.3	0	62.8	0		8	0.01	0	0.000140	0	1.85	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		772.00	0	5.0370	0	34.3450	0	27.152	0	199.6	0	63.0	0		8	0.01	0	0.000143	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		770.00	0	5.0710	0	34.3450	0	27.148	0	199.5	0	63.0	0		8	0.01	0	0.000136	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		768.00	0	5.0990	0	34.3470	0	27.146	0	199.4	0	63.0	0		8	0.01	0	0.000136	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		766.00	0	5.1160	0	34.3490	0	27.146	0	198.9	0	62.9	0		8	0.01	0	0.000135	0	1.91	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		764.00	0	5.1550	0	34.3530	0	27.144	0	197.9	0	62.6	0		8	0.01	0	0.000138	0	1.91	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		762.00	0	5.1720	0	34.3560	0	27.145	0	196.4	0	62.2	0		8	0.01	0	0.000138	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		760.00	0	5.1930	0	34.3560	0	27.142	0	195.5	0	61.9	0		8	0.01	0	0.000136	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		758.00	0	5.2340	0	34.3580	0	27.139	0	195.0	0	61.8	0		8	0.01	0	0.000137	0	1.93	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		756.00	0	5.2380	0	34.3590	0	27.139	0	194.7	0	61.7	0		8	0.01	0	0.000138	0	1.94	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		754.00	0	5.2530	0	34.3590	0	27.138	0	194.6	0	61.7	0		8	0.01	0	0.000138	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		752.00	0	5.2600	0	34.3590	0	27.137	0	194.6	0	61.7	0	30.00	0	0.01	0	0.000138	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		750.00	0	5.2610	0	34.3590	0	27.137	0	194.7	0	61.8	0		8	0.01	0	0.000137	0	1.95	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		748.00	0	5.2690	0	34.3590	0	27.136	0	194.9	0	61.8	0		8	0.01	0	0.000138	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		746.00	0	5.2800	0	34.3590	0	27.134	0	195.2	0	61.9	0		8	0.00	0	0.000133	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		744.00	0	5.3030	0	34.3600	0	27.133	0	195.2	0	62.0	0		8	0.01	0	0.000138	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		742.00	0	5.3240	0	34.3610	0	27.131	0	195.3	0	62.0	0		8	0.01	0	0.000138	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		740.00	0	5.3350	0	34.3620	0	27.130	0	195.3	0	62.0	0		8	0.01	0	0.000136	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		738.00	0	5.3460	0	34.3630	0	27.130	0	195.2	0	62.0	0		8	0.01	0	0.000138	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		736.00	0	5.3540	0	34.3640	0	27.130	0	195.0	0	62.0	0		8	0.01	0	0.000140	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		734.00	0	5.3620	0	34.3640	0	27.129	0	194.9	0	62.0	0		8	0.01	0	0.000137	0	1.91	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		732.00	0	5.3630	0	34.3650	0	27.129	0	194.8	0	61.9	0		8	0.01	0	0.000140	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		730.00	0	5.3670	0	34.3650	0	27.129	0	194.8	0	61.9	0		8	0.01	0	0.000141	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		728.00	0	5.3760	0	34.3660	0	27.129	0	194.7	0	61.9	0		8	0.01	0	0.000140	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		726.00	0	5.4300	0	34.3670	0	27.123	0	194.7	0	62.0	0		8	0.00	0	0.000138	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		724.00	0	5.4470	0	34.3670	0	27.121	0	195.0	0	62.1	0		8	0.01	0	0.000139	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		722.00	0	5.4890	0	34.3690	0	27.117	0	194.9	0	62.2	0		8	0.01	0	0.000140	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		720.00	0	5.5390	0	34.3720	0	27.114	0	194.5	0	62.1	0		8	0.01	0	0.000138	0	1.93	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		718.00	0	5.5780	0	34.3740	0	27.111	0	194.2	0	62.1	0		8	0.01	0	0.000138	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		716.00	0	5.6250	0	34.3760	0	27.106	0	194.2	0	62.1	0		8	0.01	0	0.000138	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		714.00	0	5.6500	0	34.3780	0	27.105	0	194.5	0	62.3	0		8	0.01	0	0.000141	0	1.86	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		712.00	0	5.6620	0	34.3790	0	27.104	0	194.6	0	62.3	0		8	0.01	0	0.000139	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		710.00	0	5.6740	0	34.3800	0	27.104	0	194.6	0	62.3	0		8	0.01	0	0.000142	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		708.00	0	5.6910	0	34.3810	0	27.102	0	194.5	0	62.3	0		8	0.01	0	0.000136	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		706.00	0	5.7010	0	34.3830	0	27.103	0	194.2	0	62.2	0		8	0.01	0	0.000137	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		704.00	0	5.7170	0	34.3830	0	27.101	0	194.0	0	62.2	0		8	0.01	0	0.000146	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		702.00	0	5.7340	0	34.3840	0	27.099	0	193.9	0	62.2	0	28.90	0	0.01	0	0.000139	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		700.00	0	5.7590	0	34.3850	0	27.097	0	194.2	0	62.3	0		8	0.01	0	0.000139	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		698.00	0	5.7710	0	34.3860	0	27.096	0	194.3	0	62.4	0		8	0.01	0	0.000142	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		696.00	0	5.7880	0	34.3870	0	27.095	0	194.4	0	62.4	0		8	0.01	0	0.000143	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		694.00	0	5.8080	0	34.3890	0	27.094	0	194.3	0	62.4	0		8	0.01	0	0.000145	0	1.85	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		692.00	0	5.8690	0	34.3920	0	27.089	0	194.2	0	62.5	0		8	0.02	0	0.000141	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		690.00	0	5.8960	0	34.3940	0	27.087	0	194.0	0	62.5	0		8	0.01	0	0.000139	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		688.00	0	5.9200	0	34.3950	0	27.085	0	193.9	0	62.5	0		8	0.01	0	0.000138	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		686.00	0	5.9640	0	34.3990	0	27.082	0	193.8	0	62.5	0		8	0.01	0	0.000138	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		684.00	0	6.0610	0	34.4040	0	27.074	0	193.0	0	62.4	0		8	0.01	0	0.000140	0	1.87	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		682.00	0	6.0780	0	34.4070	0	27.074	0	192.7	0	62.3	0		8	0.01	0	0.000137	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		680.00	0	6.0830	0	34.4080	0	27.074	0	192.5	0	62.3	0		8	0.01	0	0.000141	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		678.00	0	6.1140	0	34.4100	0	27.072	0	192.3	0	62.3	0		8	0.01	0	0.000139	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		676.00	0	6.1370	0	34.4130	0	27.071	0	191.9	0	62.2	0		8	0.01	0	0.000140	0	1.89	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		674.00	0	6.1840	0	34.4160	0	27.068	0	191.3	0	62.0	0		8	0.01	0	0.000148	0	1.92	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		672.00	0	6.2100	0	34.4180	0	27.066	0	190.9	0	61.9	0		8	0.01	0	0.000143	0	1.90	0
0037SoOcn	68	C	12/17/2015	03:06	6.916	-27.565		670.00	0	6.2370	0	34.4200	0	27.064	0	190.6	0	61.9	0		8	0.01	0	0.000151	0	1.92	0
